Q6BSG2	44253
Q6BXS7	37958
Q6BHZ7	20626
B5RUY9	16718
Q6BYR5	22135
B5RTL9	57238
Q6BW18	22361
Q6BX92	81807
Q6BJU0	87303
Q6BJ03	182999
Q6BRX7	55016
Q6BT32	18952
B5RT52	9007
Q6BUQ4	58358
Q6BSC5	9904
Q6BVL2	25414
Q6BHU7	43873
Q6BMQ7	31795
B5RUI0	169452
B5RUV5	159975
Q6BPE4	4047
B5RTE7	107343
Q6BIM7	26005
Q6BV78	43834
Q6BXX9	34331
Q6BMG0	44544
B5RTM3	72861
Q6BN85	33721
B5RTC0	59247
Q6BYZ1	26014
B5RUF5	45065
Q6BHP5	43358
Q6BIG1	31151
Q6BTC3	89201
Q6BSX2	79390
Q6BZK8	63402
Q6BI86	30963
B5RU49	94066
Q6BRM7	4751
Q6BVA1	52493
Q6BXR1	38960
Q6BNC1	39497
Q6BJC1	27911
Q6BQ91	6441
Q6BNH5	72811
Q6BRT1	43938
Q6BZC0	18804
Q6BRI4	114440
Q6BZ53	87859
Q6BPD9	144401
B5RT63	61058
Q6BV35	9714
Q6BTT6	55467
B5RSY2	5495
Q6BST9	46795
Q6BUF9	40423
Q6BR66	33387
Q6BZB7	83045
Q6BXB4	8565
Q6BQ97	10968
Q6BTF7	33715
Q6BJ21	38436
Q6BMF1	104229
Q6BRG4	33586
Q6BLQ9	166231
Q6BR70	20994
Q6BJY0	27927
Q6BLL0	153454
Q6BME9	21005
Q6BUI7	77171
Q6BW53	40058
Q6BV98	52695
Q6BX55	33917
Q6BWW5	114432
Q6BYL3	76525
Q6BQC0	35967
Q6BVV3	38277
Q6BTU2	13006
B5RUK0	28227
Q6BTB0	38168
Q6BJY7	76152
Q6BX56	38771
Q6BJ86	36908
Q6BPF2	148313
B5RTI5	65609
B5RU89	96945
Q6BHX3	71437
Q6BZA2	27550
Q6BTQ9	104701
Q6BYB6	60865
Q6BTF4	61995
Q6BV69	90029
Q6BGQ2	55969
B5RUH9	63762
Q6BJD2	37631
Q6BMQ4	71996
B5RUR6	45832
Q6BJ42	29000
Q6BJG6	54385
Q6BVZ2	40971
Q6BLZ6	18003
Q6BZC7	54070
Q6BNI7	15746
Q6BHK9	8202
Q6BSW2	179157
Q6BW32	61051
Q6BKF5	33219
Q6BYE1	34197
B5RUR2	56481
Q6BHU4	14632
Q6BL69	34735
Q6BLZ0	37156
Q6BTU3	46706
Q6BQZ8	40004
Q6BW23	36662
Q6BUI5	52460
Q6BIG2	36567
Q6BWR9	19363
Q6BN36	60119
Q6BYC2	47778
B5RT36	28865
Q6BX91	9738
Q6BGZ6	12555
Q6BX90	85254
Q6BTF5	56264
Q6BKD5	56622
Q6BP11	56049
Q6BWS7	28785
B5RTG8	69840
Q6BXA7	62740
Q6BLW8	15307
Q6BKM7	83831
Q6BXR5	6076
Q6BJ65	22330
Q6BXQ4	24732
B5RTQ4	9430
Q6BUY2	41199
Q6BSY0	15570
Q6BYM9	39202
Q6BSR4	11226
Q6BYT9	27032
Q6BQC7	13404
Q6BNC9	74674
Q6BU04	25968
B5RUK2	96393
Q6BJV8	62234
Q6BKG2	52996
Q6BYB2	91072
Q6BX86	40304
Q6BU41	64796
Q6BIQ9	105069
Q6BQG0	27323
Q6BLP3	62044
Q6BJH9	36148
Q6BYS0	40292
B5RSX5	67308
Q6BVV9	5565
Q6BP18	40090
Q6BXZ2	75261
Q6BLG7	44615
Q6BMX7	20926
Q6BW33	39551
Q6BP99	9200
Q6BTT2	54672
Q6BNZ7	27706
Q6BGR3	10104
W0TYR9	52483
B5RT22	64531
Q6BZ15	70636
Q6BNF5	39316
Q6BLL1	37320
Q6BQQ8	41723
Q6BNC6	42309
Q6BTH5	11248
Q6BQP1	21753
Q6BP65	43399
B5RU40	42777
Q6BWD1	38771
Q6BU16	72748
Q6BWX1	39278
Q6BSB5	71773
Q6BRG0	25189
Q6BI38	42648
B5RSS3	49247
Q6BQV3	42758
Q6BUV6	73332
B5RUT0	61672
B5RSX3	10483
Q6BRA8	29055
Q6BHS2	93832
Q6BH95	143352
Q6BY22	28388
Q6BIU0	28740
Q6BTC7	100956
Q6BHB4	50378
Q6BHF1	101761
Q6BWR5	43739
B5RTD3	172418
Q6BIU5	126925
Q6BNJ6	40826
Q6BUH5	18847
Q6BL43	16044
Q6BQG2	22222
Q6BIZ9	56403
Q6BM20	22846
B5RTE2	200763
Q6BTW6	63463
Q6BIJ2	11781
Q6BQ77	50794
Q6BH78	30876
Q6BMZ3	148882
Q6BJI2	77268
Q6BMM0	35588
Q6BMR3	74513
Q6BN73	84732
Q6BZM0	19160
B5RT74	17304
Q6BMT3	51379
B5RUV2	83736
B5RTJ0	8128
Q6BKL5	76576
Q6BI43	112370
Q6BM46	36025
Q6BP08	99884
B5RTZ3	64998
Q6BHR1	52340
Q6BWF0	12168
Q6BZI5	74870
Q6BTW2	58286
Q6BXC6	40034
Q6BXN2	57364
Q6BR91	11229
Q6BLB0	24259
Q6BIZ7	44290
Q6BXS9	60811
Q6BS65	104189
Q6BMJ6	71045
Q6BQQ4	21321
Q6BP46	24053
Q6BRU8	8428
Q6BWD2	32856
B5RUX0	92675
Q6BWZ9	89443
Q6BYT7	17291
Q6BS21	26295
Q6BIW3	29882
Q6BJG0	28908
Q6BV40	42414
Q6BIK3	33089
B5RV21	131266
Q6BTV3	23149
B5RV37	50069
Q6BGZ3	54558
Q6BW97	8112
Q6BMU5	23297
Q6BYM4	6411
Q6BL62	19300
Q6BTI3	31799
Q6BLQ5	84593
Q6BPW9	39249
Q6BJU1	11245
Q6BKV7	11631
B5RUB4	107953
Q6BW19	77534
Q6BHG5	42445
Q6BQA7	34181
Q6BWS6	169238
Q6BLW7	33233
B5RTY6	24587
Q6BQ40	60087
Q6BRR3	106994
Q6BKF7	28613
Q6BVJ4	30679
Q6BX94	21896
Q6BJV5	60603
Q6BYX9	11878
Q6BN75	7549
Q6BPR9	50382
Q6BXH9	56857
Q6BH53	83670
Q6BJX4	118457
Q6BIT0	20795
Q6BVX5	24652
Q6BU12	49780
Q6BGV0	65342
Q6BRW3	58632
Q6BRV1	50493
B5RV02	34204
Q6BYL2	51967
Q6BU81	149560
B5RUW5	85791
Q6BKC4	68499
Q6BIF3	30493
Q6BSG7	46869
Q6BXW8	96418
Q6BQ10	44099
Q6BXG8	26158
Q6BKQ6	81886
Q6BV49	23940
Q6BXF9	44320
Q6BI73	246439
Q6BWF5	54129
Q6BK70	116503
Q6BUR9	184226
Q6BMX3	40956
Q6BY16	22615
Q6BZL5	30805
Q6BX84	16926
Q6BUS1	39873
Q6BTX6	28204
Q6BXF0	97199
B5RU55	39006
Q6BRL4	155016
Q6BPT1	41429
B5RTH7	73898
Q6BNT3	29141
B5RTL2	138606
Q6BMY4	80708
Q6BIL9	16638
Q6BSJ6	16724
Q6BKW3	11509
Q6BNV1	67839
Q6BJU3	73404
Q6BXY2	18883
Q6BNJ0	40398
Q6BZL7	34424
Q6BV75	55459
Q6BQ69	41217
Q6BX62	58286
B5RTA9	116420
Q6BMS0	90095
B5RTH8	4121
Q6BY58	35920
Q6BQ39	31467
B5RSV8	12279
Q6BX24	31946
Q6BUZ1	26057
B5RT55	7160
Q6BUV5	54523
Q6BU48	35110
Q6BT93	52608
Q6BJI7	57712
W0TYS3	40888
Q6BMU1	13001
Q6BMI1	35289
Q6BRD2	46444
Q6BTW4	25378
Q6BVR6	15236
Q6BS92	89314
Q6BZE8	65465
Q6BVC8	35442
Q6BTJ2	16182
Q6BHC1	26547
Q6BI63	60421
B5RUG3	46617
Q6BZ42	39103
Q6BT78	30144
Q6BRH6	29768
Q6BQ51	38477
W0TYR7	144931
Q6BYF6	39661
Q6BTM0	25840
Q6BIX9	108161
Q6BW45	33570
B5RUI3	94351
Q6BVP2	58795
Q6BWU1	17661
Q6BX58	257947
Q6BXY8	46244
Q6BMC8	12846
Q6BLE7	38112
Q6BZL9	40577
Q6BT15	91331
Q6BMG3	132148
Q6BWG4	22023
B5RUK3	115237
Q6BWH0	40480
Q6BSS3	41066
Q6BUH9	6879
B5RTT2	40053
Q6BND1	46252
Q6BJB3	56336
Q6BKK4	43936
Q6BHB0	23027
Q6BNS5	54015
Q6BPQ5	37655
Q6BX61	39052
Q6BQR6	28893
Q6BQ15	21431
Q6BJ98	17116
Q6BK83	28068
Q6BYL4	86683
Q6BVJ1	95906
Q6BI01	15781
Q6BVW3	63080
Q6BPU8	49340
Q6BV01	25205
Q6BPQ1	71168
Q6BYG9	34982
Q6BHW4	27229
Q6BHH7	48719
Q6BK24	67503
B5RSR8	78239
W0TYU4	12680
Q6BS96	53313
Q6BSJ2	4953
Q6BSF9	71072
W0TYS9	11766
Q6BWT1	101857
Q6BMQ2	78185
Q6BRC5	43413
B5RTQ7	28208
Q6BNN3	7468
Q6BNQ2	52173
Q6BNH9	17609
B5RU08	62169
Q6BHN8	94249
B5RU44	218514
Q6BRB5	91575
Q6BK68	65928
B5RUE6	138004
B5RT40	18242
Q6BPZ6	27908
Q6BTF2	47057
Q6BNI4	73168
B5RT07	78480
Q6BZM8	72855
Q6BRY8	54189
Q6BP59	52597
Q6BYC0	48638
Q6BWL9	14696
B5RT48	84027
B5RUF2	64486
Q6BTS5	31222
Q6BSH4	50038
Q6BVA6	15620
Q6BJB0	32228
Q6BTK3	47074
W0TYT8	49454
Q6BY94	7285
B5RTP5	73597
B5RT59	44829
Q6BQU9	31177
Q6BYS8	26778
Q6BQ64	40936
Q6BK51	56856
Q6BYV9	30735
Q6BRZ3	26986
Q6BQK2	14143
Q6BWC8	27450
Q6BN03	19293
Q6BU13	134646
B5RSX7	79272
Q6BZ14	41714
Q6BZI0	4715
Q6BQZ4	60345
B5RTR6	35074
B5RTY2	4360
Q6BHY7	17923
Q6BVZ1	89104
Q6BW35	79159
Q6BIT9	45409
Q6BQ24	30358
Q6BR08	48434
B5RTX2	5712
Q6BYF5	65490
Q6BHE9	55078
Q6BUS4	8709
Q6BQT2	37709
Q6BNV0	68211
Q6BQH6	27952
Q6BRX6	82135
Q6BN25	55013
Q6BLE9	53436
Q6BIY1	95211
Q6BLH5	54347
Q6BPL8	49041
B5RSY3	349824
Q6BHY6	8928
Q6BJL3	81898
Q6BL84	33420
B5RUS9	54722
Q6BT01	8032
Q6BWZ6	53924
Q6BPN2	76839
Q6BKI5	42893
B5RSN3	6130
B5RUT3	7944
Q6BWB2	40176
Q6BUI1	66347
Q6BV96	20526
Q6BXE6	24592
Q6BJE3	58694
Q6BVA3	85683
Q6BT64	105820
Q6BIW7	37084
Q6BJQ8	57165
W0TYU0	68671
Q6BMS5	38157
Q6BMP3	91180
Q6BNK9	86915
Q6BZJ6	41306
Q6BQ13	96407
Q6BK37	60861
Q6BT96	36458
Q6BI81	4756
B5RSP1	86581
Q6BZB3	65382
Q6BYG3	68088
Q6BL37	34724
Q6BWL2	36639
Q6BKP7	41814
Q6BPC8	135258
Q6BXH5	43120
Q6BLG6	20869
Q6BR74	12273
Q6BY87	14065
Q6BV24	73536
Q6BU24	49052
B5RTP4	41086
B5RTV2	36907
Q6BH79	60470
Q6BLL6	299264
B5RSU0	27129
Q6BNR8	27042
Q6BPI9	130873
Q6BIM6	35432
Q6BIK5	19706
Q6BKN3	36609
Q6BLD2	10259
Q6BUT5	48668
B5RUZ7	130555
Q6BKA0	112859
Q6BIK8	117745
Q6BMT6	33525
B5RTE4	96387
Q6BN30	47574
B5RSW2	48525
B5RU11	82261
B5RUB9	38374
Q6BKD6	91066
Q6BLS7	37798
Q6BVJ6	41453
Q6BP12	56091
Q6BWU2	91027
Q6BW94	119204
Q6BHF7	34292
Q6BUD7	84974
Q6BPZ1	13860
Q6BVT9	73714
Q6BWV5	67369
Q6BPY0	24949
Q6BKQ2	41191
Q6BK88	102832
Q6BP62	72662
Q6BH29	118512
Q6BP41	33063
W0TYT9	26927
Q6BL95	63700
Q6BK94	47933
Q6BML6	55137
Q6BX10	30610
Q6BL21	21395
Q6BYW3	93100
B5RT46	40792
Q6BNF1	38006
Q6BGX9	18780
Q6BZ99	49795
Q6BJ44	33157
Q6BUV8	38524
Q6BJ83	38277
B5RUX7	36621
Q6BX29	46035
Q6BN76	39795
Q6BQW1	15830
Q6BVQ1	54930
Q6BNR0	71542
Q6BRQ3	75747
B5RSZ7	75205
Q6BNL7	20507
Q6BSK4	43087
Q6BUV4	7337
Q6BT61	57809
Q6BIK2	68747
Q6BZ52	64913
Q6BY25	72652
B5RTC3	102166
Q6BWQ7	75983
B5RUI8	74777
Q6BHE2	11112
Q6BUA1	74744
Q6BHQ2	33312
Q6BLH7	43382
B5RTR5	38581
Q6BMP4	53320
Q6BXD3	56974
Q6BY59	12856
Q6BLW2	17421
Q6BTH4	7875
Q6BPV5	36723
Q6BR09	46763
Q6BT49	35620
Q6BTC5	27630
Q6BMW9	11843
Q6BR06	26717
Q6BH54	56779
Q6BYP3	42683
Q6BZ89	151110
Q6BJJ4	7385
Q6BRC1	30671
Q6BLY6	100796
Q6BUC5	21110
Q6BY47	19955
Q6BIH6	22954
Q6BMA6	15479
Q6BPV6	38319
Q6BLE8	26551
B5RU88	78073
Q6BNP9	52335
Q6BIM1	11538
Q6BQW9	20554
Q6BPB3	21058
Q6BKK9	53242
B5RSZ1	58509
B5RSN0	58932
Q6BSJ0	26607
Q6BNG7	39290
Q6BJE0	19756
B5RUP0	34668
Q6BJN2	20323
B5RSN4	15258
Q6BIL3	115153
B5RTI1	17107
Q6BSX4	6631
Q6BYQ1	92954
Q6BJT9	36309
Q6BSS7	195345
Q6BNM8	77058
Q6BZH6	124821
Q6BIY2	91804
Q6BQT8	118462
Q6BKH0	43357
B5RT03	76299
B5RU91	31713
Q6BYE8	20799
Q6BYB8	56824
Q6BGW7	97640
Q6BSY8	59439
B5RT57	82943
Q6BH44	118987
Q6BVK0	14213
Q6BHK5	18613
Q6BLH2	101539
Q6BZ47	54542
Q6BQK0	28906
Q6BPU1	77143
Q6BMS2	56168
B5RTP6	88750
Q6BY45	15932
Q6BIG5	42615
Q6BPS6	11067
Q6BRX9	11504
Q6BLJ6	112532
Q6BRU2	47201
B5RUA7	106959
Q6BKR3	59498
Q6BI42	37713
Q6BXJ2	78209
Q6BJX3	55150
Q6BJR2	39667
B5RUS2	51935
Q6BXB8	15444
Q6BNX9	61016
Q6BS94	16562
Q6BUB0	74684
Q6BYM8	14118
Q6BPU0	50842
Q6BR47	5385
Q6BLQ8	33639
Q6BKD0	52535
Q6BJA7	32491
B5RTW9	62591
Q6BQL0	59713
Q6BWR3	18891
Q6BLL2	77861
Q6BTE1	65131
Q6BPB1	79686
Q6BTU5	80824
Q6BQJ2	6316
B5RTR1	50201
B5RTF1	72295
Q6BJ31	97369
Q6BTN6	29977
Q6BM61	65595
B5RTN5	25135
Q6BVB0	43872
Q6BT62	54818
Q6BGQ7	44928
Q6BSJ8	21549
Q6BHS6	10874
Q6BUT8	44952
Q6BK18	35650
Q6BSI1	17718
Q6BSW6	74127
Q6BKS1	55095
Q6BPZ5	60421
B5RT37	58647
Q6BUJ7	6561
Q6BR49	18478
Q6BX77	28220
Q6BUK2	75586
B5RUN8	8173
Q6BIT8	22357
Q6BI75	44089
Q6BQ57	6176
Q6BVH3	117333
Q6BK10	78793
Q6BWJ9	9137
Q6BYZ3	130109
Q6BYA6	66320
Q6BSX0	20781
Q6BQ75	62127
Q6BIG8	63805
Q6BTM3	108811
Q6BRY3	47245
Q6BXC5	71281
Q6BKD8	53743
Q6BJQ1	56988
Q6BHD0	39423
Q6BWL7	29342
B5RUH4	47709
Q6BTN3	35788
Q6BP66	14723
Q6BTE0	34598
Q6BL78	23329
Q6BSG6	29388
Q6BPT5	64448
B5RTS8	104608
Q6BU89	32785
B5RUI2	53220
B5RTU7	52112
Q6BS86	39718
Q6BXU2	69079
Q6BSQ4	75980
Q6BJV2	7613
Q6BWT5	97486
Q6BNK2	84216
Q6BWG2	106631
Q6BSB4	31001
Q6BH45	30821
B5RSS5	69643
Q6BKT7	36976
Q6BPX1	20050
Q6BIU6	19077
Q6BY52	66805
Q6BYX4	36873
Q6BV61	38833
Q6BJ07	49399
B5RSN9	4559
Q6BZA6	7860
Q6BRZ2	29278
Q6BHE4	29330
Q6BWZ1	3921
Q6BT14	27756
Q6BZ32	41968
Q6BVH0	7693
Q6BTI7	5249
Q6BQ59	24855
Q6BYJ6	23201
Q6BYY4	92493
Q6BL51	86857
Q6BMI3	35197
Q6BQS9	48003
Q6BZN1	12212
Q6BS51	37113
Q6BKI6	69081
Q6BLT6	20894
Q6BNY9	9581
Q6BU10	15954
Q6BQD1	29443
Q6BSR0	87383
Q6BYP5	10690
B5RTY0	221758
Q6BK72	9941
Q6BMB0	63467
Q6BNP8	15747
Q6BSL9	5762
Q6BHU3	24944
Q6BTB5	104250
Q6BPF9	10521
B5RUC4	30557
Q6BTP7	55803
Q6BLH3	31689
B5RTM0	42087
Q6BPR5	65362
Q6BTL1	71505
Q6BXR2	40119
Q6BQ44	5450
Q6BRL8	39895
Q6BZ56	56167
Q6BJG8	44896
Q6BUQ0	75659
Q6BTR5	21409
Q6BK86	62073
Q6BSM5	27670
Q6BN44	56452
Q6BTZ9	62882
B5RTH3	38722
Q6BNY2	35190
Q6BPE8	142252
Q6BTK0	17230
Q6BT50	95596
B5RT38	40712
Q6BUW1	16022
Q6BGS9	29190
Q6BL61	64733
Q6BL08	21572
Q6BH24	64753
Q6BTH7	35120
Q6BKJ8	11173
Q6BUC1	32624
Q6BU09	15169
Q6BQ55	40282
Q6BN78	37270
Q6BTA7	7909
Q6BYB9	40691
Q6BZ80	9332
B5RSZ5	167034
B5RSQ3	64444
Q6BPB9	34094
Q6BJ20	29214
Q6BIK9	15432
Q6BXK3	45034
Q6BN01	38789
Q6BVQ4	48152
Q6BWK8	59800
Q6BM52	10654
B5RTL6	144359
Q6BTH6	28206
B5RTA8	171766
B5RTK2	131738
Q6BIQ2	62927
Q6BPX0	8355
Q6BKZ2	34995
Q6BTS3	35154
Q6BPG8	22630
Q6BH12	30324
Q6BML8	135674
Q6BM70	38293
Q6BSA4	22537
Q6BWK7	48906
Q6BUT0	18835
Q6BMY7	40173
Q6BR67	55029
Q6BJB5	38448
Q6BSJ9	14314
B5RTQ1	4721
W0TYT6	9185
Q6BWH1	10591
B5RUH0	38341
Q6BYG2	23378
Q6BLP7	17050
Q6BZD1	27319
Q6BL12	113741
Q6BMC0	124485
B5RT23	41430
Q6BVY5	36603
Q6BI49	98029
Q6BRE9	23856
B5RV29	142703
Q6BT77	142925
Q6BKF6	103416
Q6BL14	11827
Q6BXZ6	39242
Q6BT17	81832
Q6BXV4	54296
Q6BYN5	65156
Q6BQ00	47529
Q6BQY5	6280
Q6BXJ7	6685
Q6BNN7	26189
Q6BUE7	23023
Q6BQ99	42915
Q6BYK0	58022
Q6BIN2	46756
Q6BMR6	58479
Q6BM33	20882
Q6BYJ8	14755
Q6BNU2	19762
Q6BND3	37366
Q6BUL2	41050
Q6BVI4	20493
Q6BUB6	77254
Q6BSR8	47099
Q6BY14	90775
Q6BM12	43646
Q6BH10	122045
Q6BZG6	18728
Q6BY55	89973
Q6BIA6	115148
B5RSV7	97096
Q6BWI0	42621
Q6BUJ4	55332
B5RT28	109765
Q6BXI8	36069
Q6BU78	69979
Q6BZF2	57703
Q6BXB3	54688
Q6BH41	50591
Q6BYD2	37977
Q6BSS0	55001
Q6BSU3	60054
B5RUF0	33461
Q6BHY9	77872
Q6BV59	49368
B5RUB8	24994
Q6BY57	14980
Q6BJ90	82685
Q6BNJ7	83570
B5RUY4	147860
Q6BY04	18320
Q6BLW1	24704
Q6BVQ3	60129
Q6BS01	70288
Q6BLQ6	34714
Q6BRS1	31281
B5RUG1	54332
Q6BIY9	52979
B5RT50	7673
Q6BNQ1	26501
Q6BPG2	79323
Q6BVQ0	38146
Q6BLZ4	44352
Q6BND0	46608
Q6BHR0	16331
B5RUC9	44437
Q6BY12	60413
Q6BQF8	61114
B5RTR7	4960
Q6BS70	45187
Q6BQM3	26408
Q6BSM4	51561
Q6BTV2	41046
B5RSX4	14290
Q6BSY3	56735
Q6BLS6	52696
Q6BZ26	114376
Q6BI35	11657
Q6BJV4	33264
Q6BMD9	50606
Q6BXB9	17463
Q6BZI6	17325
Q6BPV8	82233
Q6BMN3	73718
Q6BMP1	56543
Q6BLI6	14030
Q6BRM4	92014
Q6BHR3	16153
Q6BKJ3	51695
Q6BNF7	82973
Q6BTG6	8247
Q6BLW9	25818
Q6BST3	142024
Q6BHI5	42176
B5RU33	80834
Q6BR98	10841
Q6BS47	18589
Q6BHF2	94920
Q6BLT0	6880
Q6BIN5	43919
Q6BZ17	55450
Q6BJC9	41448
Q6BIC2	23486
Q6BXB0	78800
Q6BVP7	31911
Q6BHU1	67262
Q6BX04	23123
Q6BTZ3	82716
Q6BJX1	78397
Q6BWI1	73437
Q6BKS6	56986
Q6BW50	122204
Q6BZ31	28161
B5RT27	60177
Q6BZB5	19952
Q6BIX0	27988
Q6BVB3	44611
Q6BKG5	72402
Q6BPJ3	10772
Q6BHJ6	76964
Q6BUL0	7347
B5RU28	6053
B5RTK3	81660
Q6BXJ0	23144
Q6BT69	7080
Q3V7I3	43012
Q6BJR3	60653
Q6BW60	76177
Q6BWY2	49418
B5RTI9	60549
Q6BYI3	19623
Q6BVS2	68475
Q6BMH5	61507
Q6BNU3	58838
Q6BQQ7	66956
Q6BXA9	85355
Q6BHA3	68314
Q6BPS0	63492
Q6BTJ8	30542
B5RSU4	54759
Q6BSH5	14782
Q6BRB0	39472
B5RU21	111245
Q6BZ81	105746
Q6BNV4	143194
Q6BWW1	45831
Q6BII3	96484
Q6BTZ7	153091
B5RT32	27474
Q6BV64	50919
Q6BZN0	75924
Q6BI56	122739
Q6BSQ8	116391
Q6BX74	47800
Q6BI64	34811
Q6BZC9	22625
Q6BRP9	72591
B5RTN8	68847
Q6BJD9	42122
Q6BX19	46938
B5RUT2	25220
Q6BH48	68909
Q6BZ22	127359
Q6BJ57	116713
Q6BTF1	25421
Q6BPC0	81083
Q6BVN3	46643
Q6BP01	20257
Q6BUG7	51841
Q6BYM2	90960
Q6BJA5	115662
Q6BSI4	84590
Q6BRT3	39756
Q6BLJ1	76221
Q6BUV7	83184
Q6BIJ8	35654
Q6BTN2	49154
Q6BK82	41214
Q6BT70	41420
Q6BXC9	23550
Q6BW64	75585
Q6BJV6	61494
Q6BI67	47287
Q6BK26	11634
Q6BYZ5	27910
Q6BKB6	37662
Q6BRS6	63426
Q6BGW0	58994
Q6BSD4	48786
Q6BPB0	68006
Q6BRS3	16492
Q6BU90	35526
Q6BTA0	74178
B5RTF6	149321
B5RSP2	7799
Q6BWL6	19429
Q6BIZ6	59285
Q6BHW0	65992
Q6BMG6	56543
Q6BIS4	116866
Q6BLQ1	87576
Q6BM02	42833
Q6BXM4	58198
Q6BSC2	45701
B5RT20	79919
Q6BZF1	66611
B5RUE5	56474
Q6BMD5	41124
Q6BJY1	36083
Q6BHT6	16936
B5RSZ3	51112
Q6BLF2	15215
Q6BR04	6458
B5RV26	60106
Q6BT23	15604
Q6BWR4	90191
Q6BHB9	35812
B5RUY5	9938
Q6BUN0	30401
B5RV20	42451
Q6BSJ5	8477
Q6BLH6	32281
Q6BQ68	27279
Q6BQF7	36003
Q6BL54	7161
Q6BW01	37596
B5RT60	4500
Q6BJ53	50497
Q6BN15	55016
Q6BSN2	17430
Q6BQR3	65717
B5RTW1	26011
Q6BNZ3	8900
Q6BKD7	14664
Q6BHB3	77102
Q6BWS9	79293
Q6BW90	92983
Q6BHW5	68205
B5RTW2	132272
B5RTR2	12448
Q6BYX5	34187
Q6BXW6	30997
Q6BXN5	41679
Q6BIY5	3799
Q6BHE6	112045
Q6BW76	30903
Q6BK85	20185
Q6BQF0	17534
Q6BVV7	26847
Q6BQU4	64702
B5RUJ7	66495
Q6BUW7	35266
Q6BKY1	13780
Q6BUD5	43431
B5RT05	9215
B5RUB5	37699
B5RUB1	147849
Q6BLL5	47758
Q6BQ46	51144
Q6BR16	62608
B5RST9	54539
Q6BQX7	56244
Q6BJU2	73531
Q6BYV7	25337
Q6BZ41	29999
Q6BP36	46806
Q6BH23	37448
Q6BNU5	72681
Q6BVV6	43656
Q6BZJ7	73222
Q6BV66	48314
Q6BZ34	94871
Q6BWM4	49129
Q6BQ04	30692
Q6BH61	57639
Q6BWL8	29391
Q6BI94	161958
Q6BX15	19098
Q6BQB7	77862
Q6BTQ3	108283
B5RTA2	193300
Q6BX47	24360
Q6BYW8	124680
Q6BV68	14541
Q6BT00	73754
B5RSW0	74602
Q6BQ79	50383
Q6BTV4	42935
Q6BIP9	38692
Q6BRE3	41412
Q6BXB2	16044
Q6BMW0	43316
Q6BJF3	63649
B5RT08	84153
Q6BHJ7	64322
Q6BYK8	97746
Q6BPX2	79961
Q6BNW7	206855
Q6BJZ6	6551
Q6BWI6	105740
Q6BMG5	40537
Q6BL03	57533
Q6BV77	18257
Q6BMF2	29869
Q6BTA9	17591
Q6BM08	61083
Q6BNC0	8307
Q6BMV5	12015
B5RTQ2	23799
Q6BQZ6	48161
Q6BMH6	40254
Q6BHV6	14452
Q6BN65	29105
Q6BI12	33525
B5RUV8	56233
Q6BYC1	47687
Q6BTK2	9590
B5RSN5	158953
Q6BXA3	13483
Q6BWY4	29453
Q6BLA9	7500
Q6BT05	25737
Q6BVA5	52555
Q6BWP6	32482
Q6BQG9	83667
Q6BZH4	52420
Q6BX40	16495
B5RUL3	34516
Q6BWU4	56031
Q6BMW5	20561
Q6BGX6	24533
Q6BIX1	34466
Q6BX75	51463
Q6BTN5	86605
Q6BJ05	9789
Q6BMJ9	34340
B5RUR9	70554
Q6BMB2	23838
Q6BJQ0	26045
Q6BL93	64613
Q6BPN8	84447
Q6BU63	29474
Q6BH39	42290
B5RUR1	7928
Q6BPQ8	104312
Q6BTQ2	111566
Q6BQQ6	20868
Q6BZ96	50083
Q6BST2	20155
Q6BHI0	49945
Q6BJB1	57123
Q6BKD1	39273
Q6BX57	43006
Q6BYH2	32148
Q6BX21	68489
Q6BQU3	69018
Q6BVE5	86494
Q6BK39	54357
Q6BYR7	57815
Q6BYK9	88921
Q6BWL4	54578
Q6BP68	90356
Q6BL38	51454
Q6BYE9	92360
Q6BUC3	54866
Q6BV63	135782
Q6BN53	37626
Q6BSV4	23750
Q6BP69	72072
Q6BR20	66748
Q6BQL5	24884
Q6BVN2	56262
Q6BHZ3	64096
Q6BKX2	35879
Q6BQ31	14618
Q6BWJ1	126810
Q6BKC9	71599
Q6BJ99	10229
B5RU10	8484
Q6BJZ7	40827
Q6BN86	43885
B5RTY7	46882
Q6BPK0	60157
Q6BHH2	11727
Q6BK62	44865
Q6BT88	25607
Q6BYE2	33870
B5RTB0	53108
B5RU83	148084
Q6BX01	121728
Q6BK03	56202
Q6BI57	82859
Q6BPW2	41963
Q6BL79	27866
Q6BI26	112752
Q6BM71	16628
Q6BXD6	7907
Q6BXV0	5126
B5RTP8	61119
Q6BTE7	11668
Q6BTC4	21504
B5RUK5	69946
Q6BVK6	38412
Q6BZ94	39228
Q6BHQ6	72789
Q6BVE4	49510
Q6BMK3	160874
B5RSS7	49304
Q6BL06	35656
Q6BKX1	84894
Q6BKB2	132130
Q6BQ47	4180
Q6BVG8	34645
Q6BIT2	51197
Q6BTD7	37520
B5RTI0	4029
Q6BYI7	74824
Q6BTQ5	38178
Q6BW67	61006
Q6BW85	62055
Q6BTK8	47116
Q6BUY3	61241
Q6BK67	32508
Q6BVW0	57257
Q6BIP1	40807
Q6BVX9	14884
Q6BIY8	21915
B5RSP6	60625
Q6BKU1	16626
Q6BTY8	61825
Q6BUR0	22139
B5RTL7	76522
Q6BQG6	101273
Q6BUA7	37920
Q6BHH6	29136
