category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0004148	1	0.967724066878478	0	1	dihydrolipoyl dehydrogenase activity	MF	1	1
GO:0004149	1	0.966736006208011	0	1	dihydrolipoyllysine-residue succinyltransferase activity	MF	1	1
GO:0004150	1	0.976822893944525	0	1	dihydroneopterin aldolase activity	MF	1	1
GO:0004151	1	0.965728263025297	0	1	dihydroorotase activity	MF	1	1
GO:0004152	1	0.966816638298069	0	1	dihydroorotate dehydrogenase activity	MF	1	1
GO:0004156	1	0.976822893944525	0	1	dihydropteroate synthase activity	MF	1	1
GO:0004158	1	0.966816638298069	0	1	dihydroorotate oxidase activity	MF	1	1
GO:0004160	1	0.97041189419407	0	1	dihydroxy-acid dehydratase activity	MF	1	1
GO:0004163	1	0.966011166948273	0	1	diphosphomevalonate decarboxylase activity	MF	1	1
GO:0004164	1	0.965289884370765	0	1	diphthine synthase activity	MF	1	1
GO:0004169	1	0.97544216671002	0	1	dolichyl-phosphate-mannose-protein mannosyltransferase activity	MF	1	1
GO:0004170	1	0.964824558096016	0	1	dUTP diphosphatase activity	MF	1	1
GO:0004174	1	0.972374941181436	0	1	electron-transferring-flavoprotein dehydrogenase activity	MF	1	1
GO:0004175	1	0.676929306944565	0	11	endopeptidase activity	MF	1	1
GO:0004176	1	0.959954661066505	0	2	ATP-dependent peptidase activity	MF	1	1
GO:0004177	1	0.793184773804877	0	7	aminopeptidase activity	MF	1	1
GO:0004181	1	0.967514087398147	0	1	metallocarboxypeptidase activity	MF	1	1
GO:0004185	1	0.914398306550935	0	3	serine-type carboxypeptidase activity	MF	1	1
GO:0004190	1	0.720805459579666	0	10	aspartic-type endopeptidase activity	MF	1	1
GO:0004197	1	0.914977559240842	0	3	cysteine-type endopeptidase activity	MF	1	1
GO:0004198	1	0.976106745520915	0	1	calcium-dependent cysteine-type endopeptidase activity	MF	1	1
GO:0004222	1	0.790275412895243	0	8	metalloendopeptidase activity	MF	1	1
GO:0004252	1	0.67814038463984	0	13	serine-type endopeptidase activity	MF	1	1
GO:0004298	1	0.607220681502475	0	14	threonine-type endopeptidase activity	MF	1	1
GO:0004310	1	0.966816638298069	0	1	farnesyl-diphosphate farnesyltransferase activity	MF	1	1
GO:0004312	1	0.959965154460077	0	2	fatty acid synthase activity	MF	1	1
GO:0004318	1	0.979779803629582	0	1	enoyl-[acyl-carrier-protein] reductase (NADH) activity	MF	1	1
GO:0004322	1	0.96483680401422	0	1	ferroxidase activity	MF	1	1
GO:0004325	1	0.966033611773124	0	1	ferrochelatase activity	MF	1	1
GO:0004326	1	0.936437725838047	0	2	tetrahydrofolylpolyglutamate synthase activity	MF	1	1
GO:0004329	1	0.959294403196383	0	2	formate-tetrahydrofolate ligase activity	MF	1	1
GO:0004332	1	0.965728263025297	0	1	fructose-bisphosphate aldolase activity	MF	1	1
GO:0004333	1	0.935877935604121	0	2	fumarate hydratase activity	MF	1	1
GO:0004335	1	0.9683506959287	0	1	galactokinase activity	MF	1	1
GO:0004338	1	0.946960189088548	0	2	glucan exo-1,3-beta-glucosidase activity	MF	1	1
GO:0004342	1	0.96506141336384	0	1	glucosamine-6-phosphate deaminase activity	MF	1	1
GO:0004343	1	0.964811057380289	0	1	glucosamine 6-phosphate N-acetyltransferase activity	MF	1	1
GO:0004345	1	0.96787801378918	0	1	glucose-6-phosphate dehydrogenase activity	MF	1	1
GO:0004347	1	0.969183500267905	0	1	glucose-6-phosphate isomerase activity	MF	1	1
GO:0004349	1	0.966465617804351	0	1	glutamate 5-kinase activity	MF	1	1
GO:0004350	1	0.966736006208011	0	1	glutamate-5-semialdehyde dehydrogenase activity	MF	1	1
GO:0004351	1	0.969657114207779	0	1	glutamate decarboxylase activity	MF	1	1
GO:0004356	1	0.965822808287123	0	1	glutamate-ammonia ligase activity	MF	1	1
GO:0004357	1	0.976048350880591	0	1	glutamate-cysteine ligase activity	MF	1	1
GO:0004359	1	0.940482228630287	0	2	glutaminase activity	MF	1	1
GO:0004360	1	0.973965051501332	0	1	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	MF	1	1
GO:0004362	1	0.968227862164382	0	1	glutathione-disulfide reductase activity	MF	1	1
GO:0004363	1	0.967617633346519	0	1	glutathione synthase activity	MF	1	1
GO:0004364	1	0.931688274583044	0	2	glutathione transferase activity	MF	1	1
GO:0004365	1	0.965520622117565	0	1	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	MF	1	1
GO:0004367	1	0.932987887750011	0	2	glycerol-3-phosphate dehydrogenase [NAD+] activity	MF	1	1
GO:0004368	1	0.972409659912757	0	1	glycerol-3-phosphate dehydrogenase (quinone) activity	MF	1	1
GO:0004370	1	0.971649707303241	0	1	glycerol kinase activity	MF	1	1
GO:0004371	1	0.887657821622444	0	4	glycerone kinase activity	MF	1	1
GO:0004372	1	0.967220309252586	0	1	glycine hydroxymethyltransferase activity	MF	1	1
GO:0004373	1	0.974100932956781	0	1	glycogen (starch) synthase activity	MF	1	1
GO:0004375	1	0.979713131371551	0	1	glycine dehydrogenase (decarboxylating) activity	MF	1	1
GO:0004376	1	0.933969754241138	0	2	glycolipid mannosyltransferase activity	MF	1	1
GO:0004379	1	0.96688293321563	0	1	glycylpeptide N-tetradecanoyltransferase activity	MF	1	1
GO:0004382	1	0.970476817472339	0	1	guanosine-diphosphatase activity	MF	1	1
GO:0004385	1	0.96486944913844	0	1	guanylate kinase activity	MF	1	1
GO:0004386	1	0.194050564058268	0	67	helicase activity	MF	1	1
GO:0004392	1	0.965245539856123	0	1	heme oxygenase (decyclizing) activity	MF	1	1
GO:0004396	1	0.906593333113044	0	3	hexokinase activity	MF	1	1
GO:0004399	1	0.978309437260336	0	1	histidinol dehydrogenase activity	MF	1	1
GO:0004400	1	0.966187288315076	0	1	histidinol-phosphate transaminase activity	MF	1	1
GO:0004401	1	0.965420632124054	0	1	histidinol-phosphatase activity	MF	1	1
GO:0004402	1	0.826445807267792	0	6	histone acetyltransferase activity	MF	1	1
GO:0004407	1	0.852787700324231	0	5	histone deacetylase activity	MF	1	1
GO:0004408	1	0.931405550366152	0	2	holocytochrome-c synthase activity	MF	1	1
GO:0004409	1	0.9736571610782	0	1	homoaconitate hydratase activity	MF	1	1
GO:0004410	1	0.934208579336834	0	2	homocitrate synthase activity	MF	1	1
GO:0004413	1	0.965666118442208	0	1	homoserine kinase activity	MF	1	1
GO:0004417	1	0.968874231283686	0	1	hydroxyethylthiazole kinase activity	MF	1	1
GO:0004418	1	0.965737407823352	0	1	hydroxymethylbilane synthase activity	MF	1	1
GO:0004420	1	0.979728390489711	0	1	hydroxymethylglutaryl-CoA reductase (NADPH) activity	MF	1	1
GO:0004421	1	0.966833061812874	0	1	hydroxymethylglutaryl-CoA synthase activity	MF	1	1
GO:0004425	1	0.968179610499116	0	1	indole-3-glycerol-phosphate synthase activity	MF	1	1
GO:0004427	1	0.931813800024137	0	2	inorganic diphosphatase activity	MF	1	1
GO:0004435	1	0.945202216979598	0	2	phosphatidylinositol phospholipase C activity	MF	1	1
GO:0004449	1	0.932657943823566	0	2	isocitrate dehydrogenase (NAD+) activity	MF	1	1
GO:0004450	1	0.934049256580188	0	2	isocitrate dehydrogenase (NADP+) activity	MF	1	1
GO:0004451	1	0.969097755020629	0	1	isocitrate lyase activity	MF	1	1
GO:0004452	1	0.965214080783107	0	1	isopentenyl-diphosphate delta-isomerase activity	MF	1	1
GO:0004455	1	0.966138541681363	0	1	ketol-acid reductoisomerase activity	MF	1	1
GO:0004462	1	0.965434254598831	0	1	lactoylglutathione lyase activity	MF	1	1
GO:0004463	1	0.943611762742534	0	2	leukotriene-A4 hydrolase activity	MF	1	1
GO:0004467	1	0.973999082449072	0	1	long-chain fatty acid-CoA ligase activity	MF	1	1
GO:0004470	1	0.971890376831464	0	1	malic enzyme activity	MF	1	1
GO:0004471	1	0.971890376831464	0	1	malate dehydrogenase (decarboxylating) (NAD+) activity	MF	1	1
GO:0004474	1	0.969126223278752	0	1	malate synthase activity	MF	1	1
GO:0004475	1	0.965746620471646	0	1	mannose-1-phosphate guanylyltransferase activity	MF	1	1
GO:0004476	1	0.966720174295914	0	1	mannose-6-phosphate isomerase activity	MF	1	1
GO:0004478	1	0.965956409324493	0	1	methionine adenosyltransferase activity	MF	1	1
GO:0004482	1	0.968400719156854	0	1	mRNA (guanine-N7-)-methyltransferase activity	MF	1	1
GO:0004484	1	0.96700285237469	0	1	mRNA guanylyltransferase activity	MF	1	1
GO:0004488	1	0.926118040804235	0	3	methylenetetrahydrofolate dehydrogenase (NADP+) activity	MF	1	1
GO:0004489	1	0.944068192222307	0	2	methylenetetrahydrofolate reductase (NAD(P)H) activity	MF	1	1
GO:0004491	1	0.969041164154116	0	1	methylmalonate-semialdehyde dehydrogenase (acylating) activity	MF	1	1
GO:0004496	1	0.966596990922523	0	1	mevalonate kinase activity	MF	1	1
GO:0004497	1	0.721177083328562	0	10	monooxygenase activity	MF	1	1
GO:0004499	1	0.773545181936862	0	8	N,N-dimethylaniline monooxygenase activity	MF	1	1
GO:0004506	1	0.967767459262135	0	1	squalene monooxygenase activity	MF	1	1
GO:0004512	1	0.968301182615109	0	1	inositol-3-phosphate synthase activity	MF	1	1
GO:0004514	1	0.965289884370765	0	1	nicotinate-nucleotide diphosphorylase (carboxylating) activity	MF	1	1
GO:0004516	1	0.966437434514386	0	1	nicotinate phosphoribosyltransferase activity	MF	1	1
GO:0004518	1	0.757837760892095	0	10	nuclease activity	MF	1	1
GO:0004519	1	0.837612802483529	0	7	endonuclease activity	MF	1	1
GO:0004520	1	0.979774130507946	0	1	endodeoxyribonuclease activity	MF	1	1
GO:0004521	1	0.966000061365734	0	1	endoribonuclease activity	MF	1	1
GO:0004523	1	0.93237187254712	0	2	RNA-DNA hybrid ribonuclease activity	MF	1	1
GO:0004526	1	0.942419888521155	0	2	ribonuclease P activity	MF	1	1
GO:0004527	1	0.748163693661154	0	10	exonuclease activity	MF	1	1
GO:0004534	1	0.979622264181538	0	1	5'-3' exoribonuclease activity	MF	1	1
GO:0004540	1	0.828318654546594	0	7	ribonuclease activity	MF	1	1
GO:0004550	1	0.964813602922001	0	1	nucleoside diphosphate kinase activity	MF	1	1
GO:0004557	1	0.966368549830262	0	1	alpha-galactosidase activity	MF	1	1
GO:0004559	1	0.979779260252264	0	1	alpha-mannosidase activity	MF	1	1
GO:0004563	1	0.969965766297004	0	1	beta-N-acetylhexosaminidase activity	MF	1	1
GO:0004565	1	0.979682358676089	0	1	beta-galactosidase activity	MF	1	1
GO:0004571	1	0.949012534534547	0	2	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	MF	1	1
GO:0004573	1	0.95811923244373	0	2	mannosyl-oligosaccharide glucosidase activity	MF	1	1
GO:0004575	1	0.969934502326547	0	1	sucrose alpha-glucosidase activity	MF	1	1
GO:0004576	1	0.975719725348257	0	1	oligosaccharyl transferase activity	MF	1	1
GO:0004579	1	0.870940453118302	0	4	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	MF	1	1
GO:0004582	1	0.898178323377498	0	3	dolichyl-phosphate beta-D-mannosyltransferase activity	MF	1	1
GO:0004586	1	0.966866208901285	0	1	ornithine decarboxylase activity	MF	1	1
GO:0004587	1	0.966627213288754	0	1	ornithine-oxo-acid transaminase activity	MF	1	1
GO:0004588	1	0.964952832160698	0	1	orotate phosphoribosyltransferase activity	MF	1	1
GO:0004590	1	0.965123698466527	0	1	orotidine-5'-phosphate decarboxylase activity	MF	1	1
GO:0004591	1	0.979599133238818	0	1	oxoglutarate dehydrogenase (succinyl-transferring) activity	MF	1	1
GO:0004592	1	0.965361922104764	0	1	pantoate-beta-alanine ligase activity	MF	1	1
GO:0004594	1	0.967923072874949	0	1	pantothenate kinase activity	MF	1	1
GO:0004601	1	0.939143140584044	0	2	peroxidase activity	MF	1	1
GO:0004602	1	0.930879594778712	0	2	glutathione peroxidase activity	MF	1	1
GO:0004604	1	0.965093674973301	0	1	phosphoadenylyl-sulfate reductase (thioredoxin) activity	MF	1	1
GO:0004605	1	0.966341617626311	0	1	phosphatidate cytidylyltransferase activity	MF	1	1
GO:0004609	1	0.951041244981724	0	2	phosphatidylserine decarboxylase activity	MF	1	1
GO:0004611	1	0.969183500267905	0	1	phosphoenolpyruvate carboxykinase activity	MF	1	1
GO:0004612	1	0.969183500267905	0	1	phosphoenolpyruvate carboxykinase (ATP) activity	MF	1	1
GO:0004615	1	0.96506141336384	0	1	phosphomannomutase activity	MF	1	1
GO:0004616	1	0.93444857921062	0	2	phosphogluconate dehydrogenase (decarboxylating) activity	MF	1	1
GO:0004618	1	0.966355039692098	0	1	phosphoglycerate kinase activity	MF	1	1
GO:0004619	1	0.931322968331184	0	2	phosphoglycerate mutase activity	MF	1	1
GO:0004623	1	0.974931978848529	0	1	phospholipase A2 activity	MF	1	1
GO:0004629	1	0.979207476208054	0	1	phospholipase C activity	MF	1	1
GO:0004630	1	0.979779803634321	0	1	phospholipase D activity	MF	1	1
GO:0004631	1	0.967596694642059	0	1	phosphomevalonate kinase activity	MF	1	1
GO:0004634	1	0.934478539461187	0	2	phosphopyruvate hydratase activity	MF	1	1
GO:0004635	1	0.978309437260336	0	1	phosphoribosyl-AMP cyclohydrolase activity	MF	1	1
GO:0004636	1	0.978309437260336	0	1	phosphoribosyl-ATP diphosphatase activity	MF	1	1
GO:0004637	1	0.977050127291945	0	1	phosphoribosylamine-glycine ligase activity	MF	1	1
GO:0004638	1	0.96941699596823	0	1	phosphoribosylaminoimidazole carboxylase activity	MF	1	1
GO:0004639	1	0.96533714220646	0	1	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	MF	1	1
GO:0004640	1	0.96508540701061	0	1	phosphoribosylanthranilate isomerase activity	MF	1	1
GO:0004641	1	0.977050127291945	0	1	phosphoribosylformylglycinamidine cyclo-ligase activity	MF	1	1
GO:0004642	1	0.979779803654213	0	1	phosphoribosylformylglycinamidine synthase activity	MF	1	1
GO:0004643	1	0.970315038845281	0	1	phosphoribosylaminoimidazolecarboxamide formyltransferase activity	MF	1	1
GO:0004644	1	0.964958712654031	0	1	phosphoribosylglycinamide formyltransferase activity	MF	1	1
GO:0004645	1	0.945087191133783	0	2	phosphorylase activity	MF	1	1
GO:0004647	1	0.965361922104764	0	1	phosphoserine phosphatase activity	MF	1	1
GO:0004651	1	0.96733483267611	0	1	polynucleotide 5'-phosphatase activity	MF	1	1
GO:0004652	1	0.969718116347085	0	1	polynucleotide adenylyltransferase activity	MF	1	1
GO:0004657	1	0.967724066878478	0	1	proline dehydrogenase activity	MF	1	1
GO:0004659	1	0.902141463759481	0	3	prenyltransferase activity	MF	1	1
GO:0004662	1	0.9325909387515	0	2	CAAX-protein geranylgeranyltransferase activity	MF	1	1
GO:0004664	1	0.965355653183071	0	1	prephenate dehydratase activity	MF	1	1
GO:0004665	1	0.966720174295914	0	1	prephenate dehydrogenase (NADP+) activity	MF	1	1
GO:0004671	1	0.931300767685821	0	2	protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity	MF	1	1
GO:0004673	1	0.959964888155474	0	2	protein histidine kinase activity	MF	1	1
GO:0004691	1	0.934062490587036	0	2	cAMP-dependent protein kinase activity	MF	1	1
GO:0004693	1	0.932013781703838	0	2	cyclin-dependent protein serine/threonine kinase activity	MF	1	1
GO:0004694	1	0.979779803636558	0	1	eukaryotic translation initiation factor 2alpha kinase activity	MF	1	1
GO:0004697	1	0.979774522517323	0	1	protein kinase C activity	MF	1	1
GO:0004707	1	0.93485028004854	0	2	MAP kinase activity	MF	1	1
GO:0004708	1	0.942185082985119	0	2	MAP kinase kinase activity	MF	1	1
GO:0004709	1	0.977123271844521	0	1	MAP kinase kinase kinase activity	MF	1	1
GO:0004721	1	0.88143016385214	0	4	phosphoprotein phosphatase activity	MF	1	1
GO:0004722	1	0.740202494568509	0	9	protein serine/threonine phosphatase activity	MF	1	1
GO:0004724	1	0.969357980455062	0	1	magnesium-dependent protein serine/threonine phosphatase activity	MF	1	1
GO:0004725	1	0.751261343037036	0	9	protein tyrosine phosphatase activity	MF	1	1
GO:0004726	1	0.964835200228847	0	1	non-membrane spanning protein tyrosine phosphatase activity	MF	1	1
GO:0004729	1	0.968605971338026	0	1	oxygen-dependent protoporphyrinogen oxidase activity	MF	1	1
GO:0004731	1	0.96533714220646	0	1	purine-nucleoside phosphorylase activity	MF	1	1
GO:0004733	1	0.931061257318934	0	2	pyridoxamine-phosphate oxidase activity	MF	1	1
GO:0004735	1	0.965160126782677	0	1	pyrroline-5-carboxylate reductase activity	MF	1	1
GO:0004737	1	0.969596492805191	0	1	pyruvate decarboxylase activity	MF	1	1
GO:0004739	1	0.966126560468276	0	1	pyruvate dehydrogenase (acetyl-transferring) activity	MF	1	1
GO:0004742	1	0.967164511332267	0	1	dihydrolipoyllysine-residue acetyltransferase activity	MF	1	1
GO:0004743	1	0.967923072874949	0	1	pyruvate kinase activity	MF	1	1
GO:0004746	1	0.965006576444705	0	1	riboflavin synthase activity	MF	1	1
GO:0004747	1	0.965520622117565	0	1	ribokinase activity	MF	1	1
GO:0004748	1	0.957179162989983	0	2	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	MF	1	1
GO:0004749	1	0.870768712609321	0	4	ribose phosphate diphosphokinase activity	MF	1	1
GO:0004751	1	0.89833358613896	0	3	ribose-5-phosphate isomerase activity	MF	1	1
GO:0004764	1	0.94452538743702	0	2	shikimate 3-dehydrogenase (NADP+) activity	MF	1	1
GO:0004768	1	0.96749372061675	0	1	stearoyl-CoA 9-desaturase activity	MF	1	1
GO:0004772	1	0.971038836568103	0	1	sterol O-acyltransferase activity	MF	1	1
GO:0004781	1	0.968553878386595	0	1	sulfate adenylyltransferase (ATP) activity	MF	1	1
GO:0004784	1	0.807831766044746	0	6	superoxide dismutase activity	MF	1	1
GO:0004788	1	0.965313137427458	0	1	thiamine diphosphokinase activity	MF	1	1
GO:0004789	1	0.968874231283686	0	1	thiamine-phosphate diphosphorylase activity	MF	1	1
GO:0004791	1	0.965520622117565	0	1	thioredoxin-disulfide reductase activity	MF	1	1
GO:0004793	1	0.932824669259724	0	2	threonine aldolase activity	MF	1	1
GO:0004794	1	0.969748757600116	0	1	L-threonine ammonia-lyase activity	MF	1	1
GO:0004798	1	0.964947066067641	0	1	thymidylate kinase activity	MF	1	1
GO:0004799	1	0.965387500523621	0	1	thymidylate synthase activity	MF	1	1
GO:0004801	1	0.965434254598831	0	1	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity	MF	1	1
GO:0004802	1	0.923533337930436	0	3	transketolase activity	MF	1	1
GO:0004805	1	0.978569532752936	0	1	trehalose-phosphatase activity	MF	1	1
GO:0004806	1	0.73618111246054	0	10	triglyceride lipase activity	MF	1	1
GO:0004807	1	0.965046081535536	0	1	triose-phosphate isomerase activity	MF	1	1
GO:0004809	1	0.969097755020629	0	1	tRNA (guanine-N2-)-methyltransferase activity	MF	1	1
GO:0004810	1	0.969903324202321	0	1	tRNA adenylyltransferase activity	MF	1	1
GO:0004812	1	0.410462788885556	0	31	aminoacyl-tRNA ligase activity	MF	1	1
GO:0004813	1	0.947181318325988	0	2	alanine-tRNA ligase activity	MF	1	1
GO:0004814	1	0.971581214203619	0	1	arginine-tRNA ligase activity	MF	1	1
GO:0004815	1	0.969446659459437	0	1	aspartate-tRNA ligase activity	MF	1	1
GO:0004816	1	0.938148278456341	0	2	asparagine-tRNA ligase activity	MF	1	1
GO:0004817	1	0.976557409236171	0	1	cysteine-tRNA ligase activity	MF	1	1
GO:0004818	1	0.944154539323374	0	2	glutamate-tRNA ligase activity	MF	1	1
GO:0004819	1	0.976925304977396	0	1	glutamine-tRNA ligase activity	MF	1	1
GO:0004820	1	0.972513863989098	0	1	glycine-tRNA ligase activity	MF	1	1
GO:0004821	1	0.968985041055483	0	1	histidine-tRNA ligase activity	MF	1	1
GO:0004822	1	0.959741320377318	0	2	isoleucine-tRNA ligase activity	MF	1	1
GO:0004823	1	0.959480472161979	0	2	leucine-tRNA ligase activity	MF	1	1
GO:0004824	1	0.940500002897649	0	2	lysine-tRNA ligase activity	MF	1	1
GO:0004825	1	0.946835779145192	0	2	methionine-tRNA ligase activity	MF	1	1
GO:0004826	1	0.908090464381017	0	3	phenylalanine-tRNA ligase activity	MF	1	1
GO:0004827	1	0.944116314349668	0	2	proline-tRNA ligase activity	MF	1	1
GO:0004828	1	0.935188491824941	0	2	serine-tRNA ligase activity	MF	1	1
GO:0004829	1	0.943259851632691	0	2	threonine-tRNA ligase activity	MF	1	1
GO:0004830	1	0.933462900851582	0	2	tryptophan-tRNA ligase activity	MF	1	1
GO:0004831	1	0.935588310845162	0	2	tyrosine-tRNA ligase activity	MF	1	1
GO:0004832	1	0.979771877522072	0	1	valine-tRNA ligase activity	MF	1	1
GO:0004834	1	0.974067024231684	0	1	tryptophan synthase activity	MF	1	1
GO:0004835	1	0.974702939434116	0	1	tubulin-tyrosine ligase activity	MF	1	1
GO:0004842	1	0.637836987881594	0	17	ubiquitin-protein transferase activity	MF	1	1
GO:0004843	1	0.900216454082623	0	3	thiol-dependent ubiquitin-specific protease activity	MF	1	1
GO:0004844	1	0.965813039630215	0	1	uracil DNA N-glycosylase activity	MF	1	1
GO:0004847	1	0.979779803634266	0	1	urea carboxylase activity	MF	1	1
GO:0004848	1	0.964949934884452	0	1	ureidoglycolate hydrolase activity	MF	1	1
GO:0004849	1	0.934114740542663	0	2	uridine kinase activity	MF	1	1
GO:0004851	1	0.969718116347085	0	1	uroporphyrin-III C-methyltransferase activity	MF	1	1
GO:0004852	1	0.965110622779371	0	1	uroporphyrinogen-III synthase activity	MF	1	1
GO:0004853	1	0.965746620471646	0	1	uroporphyrinogen decarboxylase activity	MF	1	1
GO:0004857	1	0.964762121273073	0	1	enzyme inhibitor activity	MF	1	1
GO:0004861	1	0.965413900868586	0	1	cyclin-dependent protein serine/threonine kinase inhibitor activity	MF	1	1
GO:0004864	1	0.964909812125191	0	1	protein phosphatase inhibitor activity	MF	1	1
GO:0004865	1	0.964794280566755	0	1	protein serine/threonine phosphatase inhibitor activity	MF	1	1
GO:0004930	1	0.973862731088264	0	1	G protein-coupled receptor activity	MF	1	1
GO:0004932	1	0.934509622533272	0	2	mating-type factor pheromone receptor activity	MF	1	1
GO:0004934	1	0.966751935795329	0	1	mating-type alpha-factor pheromone receptor activity	MF	1	1
GO:0005047	1	0.968957157506916	0	1	signal recognition particle binding	MF	1	1
GO:0005049	1	0.979769696814832	0	1	nuclear export signal receptor activity	MF	1	1
GO:0005078	1	0.973553968384364	0	1	MAP-kinase scaffold activity	MF	1	1
GO:0005085	1	0.777259255583452	0	11	guanyl-nucleotide exchange factor activity	MF	1	1
GO:0005086	1	0.940319127741545	0	3	ARF guanyl-nucleotide exchange factor activity	MF	1	1
GO:0005088	1	0.97977980365663	0	1	Ras guanyl-nucleotide exchange factor activity	MF	1	1
GO:0005089	1	0.874354780609148	0	6	Rho guanyl-nucleotide exchange factor activity	MF	1	1
GO:0005092	1	0.906788021255155	0	3	GDP-dissociation inhibitor activity	MF	1	1
GO:0005093	1	0.966833061812874	0	1	Rab GDP-dissociation inhibitor activity	MF	1	1
GO:0005094	1	0.898165802593943	0	3	Rho GDP-dissociation inhibitor activity	MF	1	1
GO:0005178	1	0.965219220818057	0	1	integrin binding	MF	1	1
GO:0005198	1	0.754731983202534	0	10	structural molecule activity	MF	1	1
GO:0005199	1	0.965710175512973	0	1	structural constituent of cell wall	MF	1	1
GO:0005200	1	0.934789501124828	0	2	structural constituent of cytoskeleton	MF	1	1
GO:0005216	1	0.859962915070598	0	6	ion channel activity	MF	1	1
GO:0005247	1	0.93474671644777	0	3	voltage-gated chloride channel activity	MF	1	1
GO:0005262	1	0.948888840554134	0	2	calcium channel activity	MF	1	1
GO:0005310	1	0.968502307378597	0	1	dicarboxylic acid transmembrane transporter activity	MF	1	1
GO:0005315	1	0.940653420062164	0	2	inorganic phosphate transmembrane transporter activity	MF	1	1
GO:0005319	1	0.969997115075568	0	1	lipid transporter activity	MF	1	1
GO:0005337	1	0.967146126406053	0	1	nucleoside transmembrane transporter activity	MF	1	1
GO:0005338	1	0.965701232065269	0	1	nucleotide-sugar transmembrane transporter activity	MF	1	1
GO:0005347	1	0.579277908210711	0	16	ATP transmembrane transporter activity	MF	1	1
GO:0005351	1	0.967433298381591	0	1	carbohydrate:proton symporter activity	MF	1	1
GO:0005353	1	0.968476716662894	0	1	fructose transmembrane transporter activity	MF	1	1
GO:0005355	1	0.968476716662894	0	1	glucose transmembrane transporter activity	MF	1	1
GO:0005365	1	0.969270251400777	0	1	myo-inositol transmembrane transporter activity	MF	1	1
GO:0005375	1	0.898473950894615	0	3	copper ion transmembrane transporter activity	MF	1	1
GO:0005381	1	0.871438210706704	0	4	iron ion transmembrane transporter activity	MF	1	1
GO:0005384	1	0.965319067234363	0	1	manganese ion transmembrane transporter activity	MF	1	1
GO:0005385	1	0.932471706313487	0	2	zinc ion transmembrane transporter activity	MF	1	1
GO:0005388	1	0.979116046412149	0	1	calcium-transporting ATPase activity	MF	1	1
GO:0005415	1	0.970476817472339	0	1	nucleoside:sodium symporter activity	MF	1	1
GO:0005458	1	0.965701232065269	0	1	GDP-mannose transmembrane transporter activity	MF	1	1
GO:0005484	1	0.932356472816605	0	2	SNAP receptor activity	MF	1	1
GO:0005496	1	0.967596694642059	0	1	steroid binding	MF	1	1
GO:0005507	1	0.690986740109139	0	12	copper ion binding	MF	1	1
GO:0005509	1	0.488084295263674	0	25	calcium ion binding	MF	1	1
GO:0005519	1	0.973930981922278	0	1	cytoskeletal regulatory protein binding	MF	1	1
GO:0005536	1	0.906593333113044	0	3	glucose binding	MF	1	1
GO:0005545	1	0.973622791254819	0	1	1-phosphatidylinositol binding	MF	1	1
GO:0005546	1	0.979758984777921	0	1	phosphatidylinositol-4,5-bisphosphate binding	MF	1	1
GO:0005621	1	0.968985041055483	0	1	cellular bud scar	CC	1	1
GO:0005635	1	0.968929394005504	0	1	nuclear envelope	CC	1	1
GO:0005643	1	0.617382254231363	0	21	nuclear pore	CC	1	1
GO:0005655	1	0.931237359093739	0	2	nucleolar ribonuclease P complex	CC	1	1
GO:0005663	1	0.979025866845599	0	1	DNA replication factor C complex	CC	1	1
GO:0005664	1	0.942454766296386	0	2	nuclear origin of replication recognition complex	CC	1	1
GO:0005665	1	0.945330133473886	0	2	RNA polymerase II, core complex	CC	1	1
GO:0005666	1	0.93273408096745	0	2	RNA polymerase III complex	CC	1	1
GO:0005667	1	0.944395128341074	0	2	transcription factor complex	CC	1	1
GO:0005669	1	0.908263735175136	0	3	transcription factor TFIID complex	CC	1	1
GO:0005672	1	0.931148388600671	0	2	transcription factor TFIIA complex	CC	1	1
GO:0005673	1	0.965224401623465	0	1	transcription factor TFIIE complex	CC	1	1
GO:0005674	1	0.966187288315076	0	1	transcription factor TFIIF complex	CC	1	1
GO:0005675	1	0.965559051012757	0	1	transcription factor TFIIH holo complex	CC	1	1
GO:0005680	1	0.796787857688557	0	7	anaphase-promoting complex	CC	1	1
GO:0005681	1	0.850123238843677	0	5	spliceosomal complex	CC	1	1
GO:0005685	1	0.965020498198749	0	1	U1 snRNP	CC	1	1
GO:0005694	1	0.806491393991004	0	9	chromosome	CC	1	1
GO:0005697	1	0.925123893217873	0	3	telomerase holoenzyme complex	CC	1	1
GO:0005732	1	0.96476380066757	0	1	small nucleolar ribonucleoprotein complex	CC	1	1
GO:0005740	1	0.837847368163626	0	5	mitochondrial envelope	CC	1	1
GO:0005741	1	0.771312235123983	0	8	mitochondrial outer membrane	CC	1	1
