category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0004018	1	0.921147209925168	0	1	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	MF	1	1
GO:0004019	1	0.915937377758197	0	1	adenylosuccinate synthase activity	MF	1	1
GO:0004020	1	0.902027254014332	0	1	adenylylsulfate kinase activity	MF	1	1
GO:0004022	1	0.909240092587897	0	1	alcohol dehydrogenase (NAD) activity	MF	1	1
GO:0004026	1	0.849448922027528	0	2	alcohol O-acetyltransferase activity	MF	1	1
GO:0004029	1	0.923232684622914	0	1	aldehyde dehydrogenase (NAD) activity	MF	1	1
GO:0004033	1	0.906810841069689	0	1	aldo-keto reductase (NADP) activity	MF	1	1
GO:0004037	1	0.908736173473796	0	1	allantoicase activity	MF	1	1
GO:0004039	1	0.974280090414619	0	1	allophanate hydrolase activity	MF	1	1
GO:0004043	1	0.969398256213829	0	1	L-aminoadipate-semialdehyde dehydrogenase activity	MF	1	1
GO:0004044	1	0.926019842718584	0	1	amidophosphoribosyltransferase activity	MF	1	1
GO:0004045	1	0.735514731081549	0	3	aminoacyl-tRNA hydrolase activity	MF	1	1
GO:0004047	1	0.912895026980028	0	1	aminomethyltransferase activity	MF	1	1
GO:0004048	1	0.910758441471237	0	1	anthranilate phosphoribosyltransferase activity	MF	1	1
GO:0004049	1	0.924509384707222	0	1	anthranilate synthase activity	MF	1	1
GO:0004053	1	0.906997426927086	0	1	arginase activity	MF	1	1
GO:0004055	1	0.91474319505423	0	1	argininosuccinate synthase activity	MF	1	1
GO:0004056	1	0.919421886857094	0	1	argininosuccinate lyase activity	MF	1	1
GO:0004057	1	0.921353174603948	0	1	arginyltransferase activity	MF	1	1
GO:0004066	1	0.877501371578743	0	2	asparagine synthase (glutamine-hydrolyzing) activity	MF	1	1
GO:0004072	1	0.926782633744969	0	1	aspartate kinase activity	MF	1	1
GO:0004073	1	0.910445720872013	0	1	aspartate-semialdehyde dehydrogenase activity	MF	1	1
GO:0004075	1	0.941440993000995	0	2	biotin carboxylase activity	MF	1	1
GO:0004076	1	0.915658565758246	0	1	biotin synthase activity	MF	1	1
GO:0004077	1	0.942773505608305	0	1	biotin-[acetyl-CoA-carboxylase] ligase activity	MF	1	1
GO:0004084	1	0.912809650083708	0	1	branched-chain-amino-acid transaminase activity	MF	1	1
GO:0004089	1	0.904434759783447	0	1	carbonate dehydratase activity	MF	1	1
GO:0004090	1	0.82275794226808	0	2	carbonyl reductase (NADPH) activity	MF	1	1
GO:0004092	1	0.937571712593311	0	1	carnitine O-acetyltransferase activity	MF	1	1
GO:0004096	1	0.856206345240885	0	2	catalase activity	MF	1	1
GO:0004100	1	0.864075399071314	0	4	chitin synthase activity	MF	1	1
GO:0004106	1	0.906094857186312	0	1	chorismate mutase activity	MF	1	1
GO:0004107	1	0.911396979350421	0	1	chorismate synthase activity	MF	1	1
GO:0004108	1	0.912895026980028	0	1	citrate (Si)-synthase activity	MF	1	1
GO:0004109	1	0.907444326206043	0	1	coproporphyrinogen oxidase activity	MF	1	1
GO:0004112	1	0.770592498800403	0	3	cyclic-nucleotide phosphodiesterase activity	MF	1	1
GO:0004114	1	0.935237070113676	0	1	3',5'-cyclic-nucleotide phosphodiesterase activity	MF	1	1
GO:0004115	1	0.912386498829116	0	1	3',5'-cyclic-AMP phosphodiesterase activity	MF	1	1
GO:0004121	1	0.913674376635229	0	1	cystathionine beta-lyase activity	MF	1	1
GO:0004122	1	0.922078698961313	0	1	cystathionine beta-synthase activity	MF	1	1
GO:0004126	1	0.901126432991378	0	1	cytidine deaminase activity	MF	1	1
GO:0004127	1	0.90506412793949	0	1	cytidylate kinase activity	MF	1	1
GO:0004129	1	0.391944708152016	0	9	cytochrome-c oxidase activity	MF	1	1
GO:0004134	1	0.970941722964132	0	1	4-alpha-glucanotransferase activity	MF	1	1
GO:0004135	1	0.970941722964132	0	1	amylo-alpha-1,6-glucosidase activity	MF	1	1
GO:0004140	1	0.903395303849852	0	1	dephospho-CoA kinase activity	MF	1	1
GO:0004141	1	0.903142116821445	0	1	dethiobiotin synthase activity	MF	1	1
GO:0004143	1	0.841678651853436	0	2	diacylglycerol kinase activity	MF	1	1
GO:0004146	1	0.902201699400343	0	1	dihydrofolate reductase activity	MF	1	1
GO:0004148	1	0.922496424862514	0	1	dihydrolipoyl dehydrogenase activity	MF	1	1
GO:0004149	1	0.91716698932345	0	1	dihydrolipoyllysine-residue succinyltransferase activity	MF	1	1
GO:0004150	1	0.953108478084378	0	1	dihydroneopterin aldolase activity	MF	1	1
GO:0004151	1	0.910061095717482	0	1	dihydroorotase activity	MF	1	1
GO:0004152	1	0.917648845224186	0	1	dihydroorotate dehydrogenase activity	MF	1	1
GO:0004156	1	0.953108478084378	0	1	dihydropteroate synthase activity	MF	1	1
GO:0004158	1	0.917648845224186	0	1	dihydroorotate oxidase activity	MF	1	1
GO:0004160	1	0.933224355433116	0	1	dihydroxy-acid dehydratase activity	MF	1	1
GO:0004163	1	0.912302622749054	0	1	diphosphomevalonate decarboxylase activity	MF	1	1
GO:0004164	1	0.906037421546881	0	1	diphthine synthase activity	MF	1	1
GO:0004169	1	0.948963909041094	0	1	dolichyl-phosphate-mannose-protein mannosyltransferase activity	MF	1	1
GO:0004170	1	0.901277421380872	0	1	dUTP diphosphatase activity	MF	1	1
GO:0004174	1	0.939659284161883	0	1	electron-transferring-flavoprotein dehydrogenase activity	MF	1	1
GO:0004175	1	0.332570228162236	0	11	endopeptidase activity	MF	1	1
GO:0004176	1	0.931974329286041	0	2	ATP-dependent peptidase activity	MF	1	1
GO:0004177	1	0.56040898461611	0	7	aminopeptidase activity	MF	1	1
GO:0004181	1	0.921456381597263	0	1	metallocarboxypeptidase activity	MF	1	1
GO:0004185	1	0.813466202706535	0	3	serine-type carboxypeptidase activity	MF	1	1
GO:0004197	1	0.815131404433873	0	3	cysteine-type endopeptidase activity	MF	1	1
GO:0004198	1	0.950947594135241	0	1	calcium-dependent cysteine-type endopeptidase activity	MF	1	1
GO:0004222	1	0.560475846734034	0	8	metalloendopeptidase activity	MF	1	1
GO:0004252	1	0.383158560007605	0	13	serine-type endopeptidase activity	MF	1	1
GO:0004298	1	0.241469159395503	0	14	threonine-type endopeptidase activity	MF	1	1
GO:0004310	1	0.917648845224186	0	1	farnesyl-diphosphate farnesyltransferase activity	MF	1	1
GO:0004312	1	0.952079234879842	0	2	fatty acid synthase activity	MF	1	1
GO:0004318	1	0.976645118684227	0	1	enoyl-[acyl-carrier-protein] reductase (NADH) activity	MF	1	1
GO:0004322	1	0.901402814646909	0	1	ferroxidase activity	MF	1	1
GO:0004325	1	0.912470627732523	0	1	ferrochelatase activity	MF	1	1
GO:0004326	1	0.850121898762161	0	2	tetrahydrofolylpolyglutamate synthase activity	MF	1	1
GO:0004329	1	0.926064398154447	0	2	formate-tetrahydrofolate ligase activity	MF	1	1
GO:0004332	1	0.910061095717482	0	1	fructose-bisphosphate aldolase activity	MF	1	1
GO:0004333	1	0.848041087549705	0	2	fumarate hydratase activity	MF	1	1
GO:0004335	1	0.925369917176851	0	1	galactokinase activity	MF	1	1
GO:0004338	1	0.884690747193489	0	2	glucan exo-1,3-beta-glucosidase activity	MF	1	1
GO:0004339	1	0.927879976186195	0	1	glucan 1,4-alpha-glucosidase activity	MF	1	1
GO:0004342	1	0.903704438529637	0	1	glucosamine-6-phosphate deaminase activity	MF	1	1
GO:0004343	1	0.901139177327091	0	1	glucosamine 6-phosphate N-acetyltransferase activity	MF	1	1
GO:0004345	1	0.923232684622914	0	1	glucose-6-phosphate dehydrogenase activity	MF	1	1
GO:0004347	1	0.928763382181739	0	1	glucose-6-phosphate isomerase activity	MF	1	1
GO:0004349	1	0.915473753768931	0	1	glutamate 5-kinase activity	MF	1	1
GO:0004350	1	0.91716698932345	0	1	glutamate-5-semialdehyde dehydrogenase activity	MF	1	1
GO:0004351	1	0.930541460442597	0	1	glutamate decarboxylase activity	MF	1	1
GO:0004356	1	0.910837309988149	0	1	glutamate-ammonia ligase activity	MF	1	1
GO:0004357	1	0.950772814221676	0	1	glutamate-cysteine ligase activity	MF	1	1
GO:0004358	1	0.914115682732349	0	1	glutamate N-acetyltransferase activity	MF	1	1
GO:0004359	1	0.854676308375319	0	2	glutaminase activity	MF	1	1
GO:0004360	1	0.944544286926848	0	1	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	MF	1	1
GO:0004362	1	0.924831245235212	0	1	glutathione-disulfide reductase activity	MF	1	1
GO:0004363	1	0.921974618821333	0	1	glutathione synthase activity	MF	1	1
GO:0004364	1	0.819894329200597	0	2	glutathione transferase activity	MF	1	1
GO:0004365	1	0.908247108683077	0	1	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	MF	1	1
GO:0004368	1	0.939768277723789	0	1	glycerol-3-phosphate dehydrogenase (quinone) activity	MF	1	1
GO:0004370	1	0.937350380564322	0	1	glycerol kinase activity	MF	1	1
GO:0004372	1	0.919924466503455	0	1	glycine hydroxymethyltransferase activity	MF	1	1
GO:0004373	1	0.944953864740269	0	1	glycogen (starch) synthase activity	MF	1	1
GO:0004375	1	0.964051094643358	0	1	glycine dehydrogenase (decarboxylating) activity	MF	1	1
GO:0004376	1	0.837575445714519	0	2	glycolipid mannosyltransferase activity	MF	1	1
GO:0004379	1	0.918037757446978	0	1	glycylpeptide N-tetradecanoyltransferase activity	MF	1	1
GO:0004382	1	0.93344819397422	0	1	guanosine-diphosphatase activity	MF	1	1
GO:0004385	1	0.901737107042344	0	1	guanylate kinase activity	MF	1	1
GO:0004392	1	0.905590554923199	0	1	heme oxygenase (decyclizing) activity	MF	1	1
GO:0004396	1	0.786015660509572	0	3	hexokinase activity	MF	1	1
GO:0004399	1	0.957864688087394	0	1	histidinol dehydrogenase activity	MF	1	1
GO:0004400	1	0.913586821142674	0	1	histidinol-phosphate transaminase activity	MF	1	1
GO:0004401	1	0.907315007470691	0	1	histidinol-phosphatase activity	MF	1	1
GO:0004402	1	0.622513771893303	0	6	histone acetyltransferase activity	MF	1	1
GO:0004407	1	0.679123079678892	0	5	histone deacetylase activity	MF	1	1
GO:0004408	1	0.817342050650721	0	2	holocytochrome-c synthase activity	MF	1	1
GO:0004409	1	0.943612613870323	0	1	homoaconitate hydratase activity	MF	1	1
GO:0004410	1	0.839022022094021	0	2	homocitrate synthase activity	MF	1	1
GO:0004413	1	0.909534574622653	0	1	homoserine kinase activity	MF	1	1
GO:0004414	1	0.851382105821527	0	2	homoserine O-acetyltransferase activity	MF	1	1
GO:0004417	1	0.927549905218452	0	1	hydroxyethylthiazole kinase activity	MF	1	1
GO:0004420	1	0.964212505871523	0	1	hydroxymethylglutaryl-CoA reductase (NADPH) activity	MF	1	1
GO:0004421	1	0.917745790929078	0	1	hydroxymethylglutaryl-CoA synthase activity	MF	1	1
GO:0004424	1	0.902682100758079	0	1	imidazoleglycerol-phosphate dehydratase activity	MF	1	1
GO:0004425	1	0.924616557045433	0	1	indole-3-glycerol-phosphate synthase activity	MF	1	1
GO:0004427	1	0.821213614740002	0	2	inorganic diphosphatase activity	MF	1	1
GO:0004435	1	0.870783808277846	0	2	phosphatidylinositol phospholipase C activity	MF	1	1
GO:0004450	1	0.838020799172118	0	2	isocitrate dehydrogenase (NADP+) activity	MF	1	1
GO:0004452	1	0.905270351259553	0	1	isopentenyl-diphosphate delta-isomerase activity	MF	1	1
GO:0004455	1	0.913238987527379	0	1	ketol-acid reductoisomerase activity	MF	1	1
GO:0004462	1	0.907444326206043	0	1	lactoylglutathione lyase activity	MF	1	1
GO:0004463	1	0.877033399416551	0	2	leukotriene-A4 hydrolase activity	MF	1	1
GO:0004467	1	0.944646949491994	0	1	long-chain fatty acid-CoA ligase activity	MF	1	1
GO:0004470	1	0.938123855925218	0	1	malic enzyme activity	MF	1	1
GO:0004471	1	0.938123855925218	0	1	malate dehydrogenase (decarboxylating) (NAD+) activity	MF	1	1
GO:0004474	1	0.928542120832848	0	1	malate synthase activity	MF	1	1
GO:0004475	1	0.910214101541478	0	1	mannose-1-phosphate guanylyltransferase activity	MF	1	1
GO:0004476	1	0.917071200301864	0	1	mannose-6-phosphate isomerase activity	MF	1	1
GO:0004478	1	0.911887072296618	0	1	methionine adenosyltransferase activity	MF	1	1
GO:0004482	1	0.92558614295195	0	1	mRNA (guanine-N7-)-methyltransferase activity	MF	1	1
GO:0004484	1	0.918725460580052	0	1	mRNA guanylyltransferase activity	MF	1	1
GO:0004488	1	0.840270403752706	0	3	methylenetetrahydrofolate dehydrogenase (NADP+) activity	MF	1	1
GO:0004489	1	0.878498542371561	0	2	methylenetetrahydrofolate reductase (NAD(P)H) activity	MF	1	1
GO:0004491	1	0.928210729114583	0	1	methylmalonate-semialdehyde dehydrogenase (acylating) activity	MF	1	1
GO:0004496	1	0.916312057020897	0	1	mevalonate kinase activity	MF	1	1
GO:0004497	1	0.445894875367883	0	10	monooxygenase activity	MF	1	1
GO:0004506	1	0.922706115468569	0	1	squalene monooxygenase activity	MF	1	1
GO:0004512	1	0.925154119476766	0	1	inositol-3-phosphate synthase activity	MF	1	1
GO:0004514	1	0.906037421546881	0	1	nicotinate-nucleotide diphosphorylase (carboxylating) activity	MF	1	1
GO:0004516	1	0.915289802039412	0	1	nicotinate phosphoribosyltransferase activity	MF	1	1
GO:0004518	1	0.524795535931074	0	10	nuclease activity	MF	1	1
GO:0004519	1	0.693157938464523	0	7	endonuclease activity	MF	1	1
GO:0004520	1	0.965030691344527	0	1	endodeoxyribonuclease activity	MF	1	1
GO:0004521	1	0.912219000566793	0	1	endoribonuclease activity	MF	1	1
GO:0004523	1	0.825907764903932	0	2	RNA-DNA hybrid ribonuclease activity	MF	1	1
GO:0004526	1	0.86274726511271	0	2	ribonuclease P activity	MF	1	1
GO:0004534	1	0.963329262444801	0	1	5'-3' exoribonuclease activity	MF	1	1
GO:0004540	1	0.645070879670559	0	7	ribonuclease activity	MF	1	1
GO:0004550	1	0.901165243574369	0	1	nucleoside diphosphate kinase activity	MF	1	1
GO:0004553	1	0.122308657413238	0	30	hydrolase activity, hydrolyzing O-glycosyl compounds	MF	1	1
GO:0004555	1	0.923691657454896	0	2	alpha,alpha-trehalase activity	MF	1	1
GO:0004557	1	0.914833743216677	0	1	alpha-galactosidase activity	MF	1	1
GO:0004559	1	0.965391303534535	0	1	alpha-mannosidase activity	MF	1	1
GO:0004563	1	0.931658015005564	0	1	beta-N-acetylhexosaminidase activity	MF	1	1
GO:0004565	1	0.963773471034161	0	1	beta-galactosidase activity	MF	1	1
GO:0004568	1	0.713560018234581	0	4	chitinase activity	MF	1	1
GO:0004571	1	0.892759994704389	0	2	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	MF	1	1
GO:0004573	1	0.922669395671369	0	2	mannosyl-oligosaccharide glucosidase activity	MF	1	1
GO:0004575	1	0.931546238248408	0	1	sucrose alpha-glucosidase activity	MF	1	1
GO:0004576	1	0.949791292055656	0	1	oligosaccharyl transferase activity	MF	1	1
GO:0004579	1	0.689192508503292	0	4	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	MF	1	1
GO:0004582	1	0.732603949660016	0	3	dolichyl-phosphate beta-D-mannosyltransferase activity	MF	1	1
GO:0004586	1	0.917940248132645	0	1	ornithine decarboxylase activity	MF	1	1
GO:0004587	1	0.916500632791479	0	1	ornithine-oxo-acid transaminase activity	MF	1	1
GO:0004588	1	0.902591267245383	0	1	orotate phosphoribosyltransferase activity	MF	1	1
GO:0004590	1	0.904343486581659	0	1	orotidine-5'-phosphate decarboxylase activity	MF	1	1
GO:0004591	1	0.963178491567692	0	1	oxoglutarate dehydrogenase (succinyl-transferring) activity	MF	1	1
GO:0004592	1	0.906749312604671	0	1	pantoate-beta-alanine ligase activity	MF	1	1
GO:0004594	1	0.923444225955554	0	1	pantothenate kinase activity	MF	1	1
GO:0004601	1	0.855428068064817	0	2	peroxidase activity	MF	1	1
GO:0004602	1	0.812299583594294	0	2	glutathione peroxidase activity	MF	1	1
GO:0004604	1	0.90403539704295	0	1	phosphoadenylyl-sulfate reductase (thioredoxin) activity	MF	1	1
GO:0004605	1	0.914652870616457	0	1	phosphatidate cytidylyltransferase activity	MF	1	1
GO:0004609	1	0.902410549626506	0	2	phosphatidylserine decarboxylase activity	MF	1	1
GO:0004611	1	0.928763382181739	0	1	phosphoenolpyruvate carboxykinase activity	MF	1	1
GO:0004612	1	0.928763382181739	0	1	phosphoenolpyruvate carboxykinase (ATP) activity	MF	1	1
GO:0004615	1	0.903704438529637	0	1	phosphomannomutase activity	MF	1	1
GO:0004616	1	0.83868232525393	0	2	phosphogluconate dehydrogenase (decarboxylating) activity	MF	1	1
GO:0004618	1	0.91474319505423	0	1	phosphoglycerate kinase activity	MF	1	1
GO:0004619	1	0.816548606840995	0	2	phosphoglycerate mutase activity	MF	1	1
GO:0004620	1	0.752536855531738	0	5	phospholipase activity	MF	1	1
GO:0004623	1	0.947443128714352	0	1	phospholipase A2 activity	MF	1	1
GO:0004629	1	0.961223899514754	0	1	phospholipase C activity	MF	1	1
GO:0004630	1	0.974259762087274	0	1	phospholipase D activity	MF	1	1
GO:0004631	1	0.921870681434894	0	1	phosphomevalonate kinase activity	MF	1	1
GO:0004634	1	0.840648510773471	0	2	phosphopyruvate hydratase activity	MF	1	1
GO:0004635	1	0.957864688087394	0	1	phosphoribosyl-AMP cyclohydrolase activity	MF	1	1
GO:0004636	1	0.957864688087394	0	1	phosphoribosyl-ATP diphosphatase activity	MF	1	1
GO:0004637	1	0.953804942847848	0	1	phosphoribosylamine-glycine ligase activity	MF	1	1
GO:0004638	1	0.929650817841281	0	1	phosphoribosylaminoimidazole carboxylase activity	MF	1	1
GO:0004639	1	0.906506561338781	0	1	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	MF	1	1
GO:0004640	1	0.90395056983883	0	1	phosphoribosylanthranilate isomerase activity	MF	1	1
GO:0004641	1	0.953804942847848	0	1	phosphoribosylformylglycinamidine cyclo-ligase activity	MF	1	1
GO:0004642	1	0.968767236646759	0	1	phosphoribosylformylglycinamidine synthase activity	MF	1	1
GO:0004643	1	0.932888588194108	0	1	phosphoribosylaminoimidazolecarboxamide formyltransferase activity	MF	1	1
GO:0004644	1	0.9026515266847	0	1	phosphoribosylglycinamide formyltransferase activity	MF	1	1
GO:0004645	1	0.871617620282517	0	2	phosphorylase activity	MF	1	1
GO:0004647	1	0.906749312604671	0	1	phosphoserine phosphatase activity	MF	1	1
GO:0004651	1	0.920532989946554	0	1	polynucleotide 5'-phosphatase activity	MF	1	1
GO:0004652	1	0.930764525466205	0	1	polynucleotide adenylyltransferase activity	MF	1	1
GO:0004657	1	0.922496424862514	0	1	proline dehydrogenase activity	MF	1	1
GO:0004659	1	0.762797483221688	0	3	prenyltransferase activity	MF	1	1
GO:0004662	1	0.827567324748673	0	2	CAAX-protein geranylgeranyltransferase activity	MF	1	1
GO:0004664	1	0.906688119330578	0	1	prephenate dehydratase activity	MF	1	1
GO:0004665	1	0.917071200301864	0	1	prephenate dehydrogenase (NADP+) activity	MF	1	1
GO:0004671	1	0.81633541774417	0	2	protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity	MF	1	1
GO:0004672	1	0.000121090700573246	0	137	protein kinase activity	MF	1	0.14700411049592
GO:0004673	1	0.933688001975593	0	2	protein histidine kinase activity	MF	1	1
GO:0004674	1	0.139720539102092	0	33	protein serine/threonine kinase activity	MF	1	1
GO:0004691	1	0.838159006280353	0	2	cAMP-dependent protein kinase activity	MF	1	1
GO:0004693	1	0.823052905110369	0	2	cyclin-dependent protein serine/threonine kinase activity	MF	1	1
GO:0004694	1	0.973457850884301	0	1	eukaryotic translation initiation factor 2alpha kinase activity	MF	1	1
GO:0004697	1	0.96504685793022	0	1	protein kinase C activity	MF	1	1
GO:0004707	1	0.841284316519298	0	2	MAP kinase activity	MF	1	1
GO:0004708	1	0.870682427399021	0	2	MAP kinase kinase activity	MF	1	1
GO:0004709	1	0.954030817271029	0	1	MAP kinase kinase kinase activity	MF	1	1
GO:0004713	1	0.0056995092976834	0	81	protein tyrosine kinase activity	MF	1	1
GO:0004721	1	0.722761346399381	0	4	phosphoprotein phosphatase activity	MF	1	1
GO:0004722	1	0.459476401311536	0	9	protein serine/threonine phosphatase activity	MF	1	1
GO:0004724	1	0.929428626084556	0	1	magnesium-dependent protein serine/threonine phosphatase activity	MF	1	1
GO:0004725	1	0.472626319534054	0	9	protein tyrosine phosphatase activity	MF	1	1
GO:0004726	1	0.901386392460078	0	1	non-membrane spanning protein tyrosine phosphatase activity	MF	1	1
GO:0004729	1	0.926455146678433	0	1	oxygen-dependent protoporphyrinogen oxidase activity	MF	1	1
GO:0004731	1	0.906506561338781	0	1	purine-nucleoside phosphorylase activity	MF	1	1
GO:0004733	1	0.814038296232689	0	2	pyridoxamine-phosphate oxidase activity	MF	1	1
GO:0004735	1	0.904717419127314	0	1	pyrroline-5-carboxylate reductase activity	MF	1	1
GO:0004736	1	0.966297204901651	0	1	pyruvate carboxylase activity	MF	1	1
GO:0004737	1	0.930318544251879	0	1	pyruvate decarboxylase activity	MF	1	1
GO:0004739	1	0.913152631598596	0	1	pyruvate dehydrogenase (acetyl-transferring) activity	MF	1	1
GO:0004742	1	0.919622415370788	0	1	dihydrolipoyllysine-residue acetyltransferase activity	MF	1	1
GO:0004743	1	0.923444225955554	0	1	pyruvate kinase activity	MF	1	1
GO:0004746	1	0.903142116821445	0	1	riboflavin synthase activity	MF	1	1
GO:0004747	1	0.908247108683077	0	1	ribokinase activity	MF	1	1
GO:0004748	1	0.917814372420289	0	2	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	MF	1	1
GO:0004749	1	0.691088797409537	0	4	ribose phosphate diphosphokinase activity	MF	1	1
GO:0004751	1	0.733993961542057	0	3	ribose-5-phosphate isomerase activity	MF	1	1
GO:0004754	1	0.910837309988149	0	1	saccharopine dehydrogenase (NAD+, L-lysine-forming) activity	MF	1	1
GO:0004764	1	0.869078386648445	0	2	shikimate 3-dehydrogenase (NADP+) activity	MF	1	1
GO:0004768	1	0.921353174603948	0	1	stearoyl-CoA 9-desaturase activity	MF	1	1
GO:0004772	1	0.935348678308322	0	1	sterol O-acyltransferase activity	MF	1	1
GO:0004781	1	0.926237298685584	0	1	sulfate adenylyltransferase (ATP) activity	MF	1	1
GO:0004788	1	0.906269241516865	0	1	thiamine diphosphokinase activity	MF	1	1
GO:0004789	1	0.927549905218452	0	1	thiamine-phosphate diphosphorylase activity	MF	1	1
GO:0004793	1	0.829749013262563	0	2	threonine aldolase activity	MF	1	1
GO:0004794	1	0.930876109748696	0	1	L-threonine ammonia-lyase activity	MF	1	1
GO:0004798	1	0.902532182969258	0	1	thymidylate kinase activity	MF	1	1
GO:0004799	1	0.906997426927086	0	1	thymidylate synthase activity	MF	1	1
GO:0004801	1	0.907444326206043	0	1	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity	MF	1	1
GO:0004802	1	0.841620376386814	0	3	transketolase activity	MF	1	1
GO:0004805	1	0.958771485937872	0	1	trehalose-phosphatase activity	MF	1	1
GO:0004807	1	0.903547190692296	0	1	triose-phosphate isomerase activity	MF	1	1
GO:0004809	1	0.928431588617469	0	1	tRNA (guanine-N2-)-methyltransferase activity	MF	1	1
GO:0004810	1	0.93143448412346	0	1	tRNA adenylyltransferase activity	MF	1	1
GO:0004812	1	0.128827890644593	0	31	aminoacyl-tRNA ligase activity	MF	1	1
GO:0004813	1	0.884469024931723	0	2	alanine-tRNA ligase activity	MF	1	1
GO:0004814	1	0.937128797256721	0	1	arginine-tRNA ligase activity	MF	1	1
GO:0004815	1	0.929761989693137	0	1	aspartate-tRNA ligase activity	MF	1	1
GO:0004816	1	0.857936610011702	0	2	asparagine-tRNA ligase activity	MF	1	1
GO:0004817	1	0.952302658683543	0	1	cysteine-tRNA ligase activity	MF	1	1
GO:0004818	1	0.877158889331503	0	2	glutamate-tRNA ligase activity	MF	1	1
GO:0004819	1	0.953421464884754	0	1	glutamine-tRNA ligase activity	MF	1	1
GO:0004820	1	0.940094654117066	0	1	glycine-tRNA ligase activity	MF	1	1
GO:0004821	1	0.927990153519581	0	1	histidine-tRNA ligase activity	MF	1	1
GO:0004822	1	0.929153695043616	0	2	isoleucine-tRNA ligase activity	MF	1	1
GO:0004823	1	0.927985371082607	0	2	leucine-tRNA ligase activity	MF	1	1
GO:0004824	1	0.866729837691257	0	2	lysine-tRNA ligase activity	MF	1	1
GO:0004825	1	0.886269001720219	0	2	methionine-tRNA ligase activity	MF	1	1
GO:0004826	1	0.791108078570264	0	3	phenylalanine-tRNA ligase activity	MF	1	1
GO:0004827	1	0.878210288633887	0	2	proline-tRNA ligase activity	MF	1	1
GO:0004828	1	0.844583369953694	0	2	serine-tRNA ligase activity	MF	1	1
GO:0004829	1	0.872566140093241	0	2	threonine-tRNA ligase activity	MF	1	1
GO:0004830	1	0.834160522570151	0	2	tryptophan-tRNA ligase activity	MF	1	1
GO:0004831	1	0.845243149613034	0	2	tyrosine-tRNA ligase activity	MF	1	1
GO:0004832	1	0.964949043420643	0	1	valine-tRNA ligase activity	MF	1	1
GO:0004834	1	0.944851740110198	0	1	tryptophan synthase activity	MF	1	1
GO:0004835	1	0.946759198047843	0	1	tubulin-tyrosine ligase activity	MF	1	1
GO:0004842	1	0.378815211264265	0	17	ubiquitin-protein transferase activity	MF	1	1
GO:0004843	1	0.749221896552808	0	3	thiol-dependent ubiquitin-specific protease activity	MF	1	1
GO:0004844	1	0.910758441471237	0	1	uracil DNA N-glycosylase activity	MF	1	1
GO:0004847	1	0.974280090414619	0	1	urea carboxylase activity	MF	1	1
GO:0004848	1	0.902561578945197	0	1	ureidoglycolate hydrolase activity	MF	1	1
GO:0004849	1	0.834439268815927	0	2	uridine kinase activity	MF	1	1
GO:0004851	1	0.930764525466205	0	1	uroporphyrin-III C-methyltransferase activity	MF	1	1
GO:0004852	1	0.904209298060443	0	1	uroporphyrinogen-III synthase activity	MF	1	1
GO:0004853	1	0.910214101541478	0	1	uroporphyrinogen decarboxylase activity	MF	1	1
GO:0004857	1	0.900637710885933	0	1	enzyme inhibitor activity	MF	1	1
GO:0004861	1	0.907250835935078	0	1	cyclin-dependent protein serine/threonine kinase inhibitor activity	MF	1	1
GO:0004864	1	0.902150513247514	0	1	protein phosphatase inhibitor activity	MF	1	1
GO:0004865	1	0.900967368938397	0	1	protein serine/threonine phosphatase inhibitor activity	MF	1	1
GO:0004930	1	0.944235250732614	0	1	G protein-coupled receptor activity	MF	1	1
GO:0004932	1	0.840825044827317	0	2	mating-type factor pheromone receptor activity	MF	1	1
GO:0004934	1	0.917262973851352	0	1	mating-type alpha-factor pheromone receptor activity	MF	1	1
GO:0005047	1	0.927879976186195	0	1	signal recognition particle binding	MF	1	1
GO:0005049	1	0.964882682916312	0	1	nuclear export signal receptor activity	MF	1	1
GO:0005078	1	0.943299105353834	0	1	MAP-kinase scaffold activity	MF	1	1
GO:0005085	1	0.626293695559219	0	11	guanyl-nucleotide exchange factor activity	MF	1	1
GO:0005086	1	0.911452830571408	0	3	ARF guanyl-nucleotide exchange factor activity	MF	1	1
GO:0005088	1	0.968228870634056	0	1	Ras guanyl-nucleotide exchange factor activity	MF	1	1
GO:0005089	1	0.78258193070153	0	6	Rho guanyl-nucleotide exchange factor activity	MF	1	1
GO:0005093	1	0.917745790929078	0	1	Rab GDP-dissociation inhibitor activity	MF	1	1
GO:0005096	1	0.479512962274868	0	14	GTPase activator activity	MF	1	1
GO:0005198	1	0.506121165716767	0	10	structural molecule activity	MF	1	1
